time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.46000000000000013,0.0,-40.04525260799999,180.22173777920005,41.4979110588813,86.81388334055102,101.1020283471679,131.4979110588813,93.18611665944898,131.1020283471679
0.46000000000000013,0.0,-40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,131.31316529767614,89.99999999999999,97.37366940464776
0.46000000000000013,0.0,40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,48.68683470232387,90.00000000000001,262.6263305953522
0.46000000000000013,0.0,40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,48.68683470232387,90.00000000000001,262.6263305953522
0.48000000000000015,0.0,-40.00602214399999,180.0295085056,41.583777376991044,86.79779273846033,100.94196533217098,131.58377737699104,93.20220726153967,130.94196533217098
0.48000000000000015,0.0,-40.0,180.03553064960005,41.39679642237198,90.0,97.20640715525606,131.39679642237198,90.0,97.20640715525606
0.48000000000000015,0.0,40.0,180.03553064960005,41.39679642237198,90.0,97.20640715525606,48.60320357762802,90.0,262.79359284474396
0.48000000000000015,0.0,40.0,180.03553064960005,41.39679642237198,90.0,97.20640715525606,48.60320357762802,90.0,262.79359284474396
0.5000000000000001,0.0,-40.0,180.0,41.59694742464398,86.79531956251773,100.9174173158139,131.596947424644,93.20468043748227,130.9174173158139
0.5000000000000001,0.0,-40.0,180.0,41.40962210927086,90.0,97.18075578145829,131.40962210927086,90.0,97.18075578145829
0.5000000000000001,0.0,40.0,180.0,41.40962210927086,90.0,97.18075578145829,48.59037789072914,90.0,262.8192442185417
0.5000000000000001,0.0,40.0,180.0,41.40962210927086,90.0,97.18075578145829,48.59037789072914,90.0,262.8192442185417
0.5200000000000001,0.0,-40.006022144,180.0295085056,41.583777376991044,86.79779273846034,100.94196533217098,131.58377737699104,93.20220726153966,130.94196533217098
0.5200000000000001,0.0,-40.0,180.0355306496,41.39679642237199,90.0,97.20640715525602,131.396796422372,90.0,97.20640715525602
0.5200000000000001,0.0,40.0,180.0355306496,41.39679642237199,90.0,97.20640715525602,48.60320357762801,90.0,262.793592844744
0.5200000000000001,0.0,40.0,180.0355306496,41.39679642237199,90.0,97.20640715525602,48.60320357762801,90.0,262.793592844744
0.5400000000000001,0.0,-40.045252608000006,180.22173777919997,41.497911058881336,86.81388334055102,101.10202834716782,131.49791105888133,93.18611665944898,131.10202834716782
0.5400000000000001,0.0,-40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,131.31316529767614,89.99999999999999,97.37366940464776
0.5400000000000001,0.0,40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,48.68683470232387,90.00000000000001,262.6263305953522
0.5400000000000001,0.0,40.0,180.2669903872,41.31316529767613,90.00000000000001,97.37366940464776,48.68683470232387,90.00000000000001,262.6263305953522
0.5600000000000002,0.0,-40.143188992000006,180.7016260608,41.28300325825563,86.85389744611008,101.50274590147504,131.28300325825563,93.14610255388992,131.50274590147504
0.5600000000000002,0.0,-40.0,180.84481505280002,41.1037763946712,90.0,97.79244721065761,131.1037763946712,90.0,97.79244721065761
0.5600000000000002,0.0,40.0,180.84481505280002,41.1037763946712,90.0,97.79244721065761,48.8962236053288,90.0,262.2075527893424
0.5600000000000002,0.0,40.0,180.84481505280002,41.1037763946712,90.0,97.79244721065761,48.8962236053288,90.0,262.2075527893424
0.5800000000000002,0.0,-40.317587456000005,181.5561785344,40.89833515771768,86.92460844856208,102.2203826504508,130.89833515771767,93.07539155143792,132.2203826504508
0.5800000000000002,0.0,-40.0,181.87376599040005,40.72872112100521,90.00000000000001,98.54255775798958,130.7287211210052,89.99999999999999,98.54255775798958
0.5800000000000002,0.0,40.0,181.87376599040005,40.72872112100521,90.00000000000001,98.54255775798958,49.27127887899479,90.00000000000001,261.4574422420104
0.5800000000000002,0.0,40.0,181.87376599040005,40.72872112100521,90.00000000000001,98.54255775798958,49.27127887899479,90.00000000000001,261.4574422420104
0.6000000000000002,0.0,-40.5792,182.83808,40.31639717785263,87.02939555292882,103.30696229637083,130.31639717785262,92.97060444707118,133.30696229637084
0.6000000000000002,0.0,-40.0,183.41728,40.16069209134475,90.0,99.67861581731053,130.16069209134474,90.0,99.67861581731053
0.6000000000000002,0.0,40.0,183.41728,40.16069209134475,90.0,99.67861581731053,49.83930790865525,90.0,260.3213841826895
0.6000000000000002,0.0,40.0,183.41728,40.16069209134475,90.0,99.67861581731053,49.83930790865525,90.0,260.3213841826895
0.6200000000000002,0.0,-40.932511744,184.56930754560003,39.520666790466,87.16851772761414,104.79445952426903,129.520666790466,92.83148227238586,134.79445952426903
0.6200000000000002,0.0,-40.0,185.50181928960004,39.382785154328786,90.0,101.23442969134243,129.3827851543288,90.0,101.23442969134243
0.6200000000000002,0.0,40.0,185.50181928960004,39.382785154328786,90.0,101.23442969134243,50.617214845671214,90.0,258.7655703086576
0.6200000000000002,0.0,40.0,185.50181928960004,39.382785154328786,90.0,101.23442969134243,50.617214845671214,90.0,258.7655703086576
0.6400000000000002,0.0,-41.37647820800001,186.74474321920005,38.50365204142689,87.33954939132377,106.698401088749,128.5036520414269,92.66045060867623,136.698401088749
0.6400000000000002,0.0,-40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,128.38662617381965,90.0,103.22674765236073
0.6400000000000002,0.0,40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,51.613373826180364,90.0,256.7732523476393
0.6400000000000002,0.0,40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,51.613373826180364,90.0,256.7732523476393
0.6600000000000003,0.0,-41.90526259200001,189.33578670080004,37.26521092547825,87.53795034956471,109.0208703446699,127.26521092547824,92.46204965043529,139.0208703446699
0.6600000000000003,0.0,-40.0,191.24104929280006,37.1708222607626,90.0,105.6583554784748,127.1708222607626,90.0,105.6583554784748
0.6600000000000003,0.0,40.0,191.24104929280006,37.1708222607626,90.0,105.6583554784748,52.8291777392374,90.0,254.3416445215252
0.6600000000000003,0.0,40.0,191.24104929280006,37.1708222607626,90.0,105.6583554784748,52.8291777392374,90.0,254.3416445215252
0.6800000000000003,0.0,-42.50897305600001,192.29396797440003,35.81113943814357,87.75770819165776,111.7529595252825,125.81113943814357,92.24229180834224,141.7529595252825
0.6800000000000003,0.0,-40.0,194.80294103040004,35.739707633302785,90.00000000000001,108.52058473339441,125.73970763330279,89.99999999999999,108.52058473339441
0.6800000000000003,0.0,40.0,194.80294103040004,35.739707633302785,90.00000000000001,108.52058473339441,54.260292366697215,90.00000000000001,251.4794152666056
0.6800000000000003,0.0,40.0,194.80294103040004,35.739707633302785,90.00000000000001,108.52058473339441,54.260292366697215,90.00000000000001,251.4794152666056
0.7000000000000003,0.0,-43.174400000000006,195.55456000000004,34.15202104622963,87.99197994043799,114.8767193870184,124.15202104622963,92.00802005956201,144.8767193870184
0.7000000000000003,0.0,-40.0,198.72896000000006,34.10235059794,90.0,111.79529880412,124.10235059794,90.0,111.79529880412
0.7000000000000003,0.0,40.0,198.72896000000006,34.10235059794,90.0,111.79529880412,55.89764940206,90.0,248.20470119588
0.7000000000000003,0.0,40.0,198.72896000000006,34.10235059794,90.0,111.79529880412,55.89764940206,90.0,248.20470119588
0.7200000000000003,0.0,-43.885753344000015,199.04019138560005,32.3023343130649,88.23366842644202,118.36664340879975,122.3023343130649,91.76633157355798,148.36664340879975
0.7200000000000003,0.0,-40.0,202.92594472960008,32.27179572768313,90.0,115.45640854463375,122.27179572768313,90.0,115.45640854463375
0.7200000000000003,0.0,40.0,202.92594472960008,32.27179572768313,90.0,115.45640854463375,57.72820427231687,90.0,244.54359145536625
0.7200000000000003,0.0,40.0,202.92594472960008,32.27179572768313,90.0,115.45640854463375,57.72820427231687,90.0,244.54359145536625
0.7400000000000003,0.0,-44.62539980800002,202.66445905920006,30.279819796067173,88.475890182087,122.19070466883281,120.27981979606717,91.524109817913,152.1907046688328
0.7400000000000003,0.0,-40.0,207.28985886720008,30.264527375240842,90.0,119.47094524951832,120.26452737524085,90.0,119.47094524951832
0.7400000000000003,0.0,40.0,207.28985886720008,30.264527375240842,90.0,119.47094524951832,59.735472624759154,90.0,240.5290547504817
0.7400000000000003,0.0,40.0,207.28985886720008,30.264527375240842,90.0,119.47094524951832,59.735472624759154,90.0,240.5290547504817
0.7600000000000003,0.0,-45.37460019200002,206.3355409408001,28.10511381003817,88.71231688601607,126.31093904983555,118.10511381003818,91.28768311398393,156.31093904983555
0.7600000000000003,0.0,-40.0,211.71014113280006,28.100155456326263,90.00000000000001,123.79968908734747,118.10015545632626,89.99999999999999,123.79968908734747
0.7600000000000003,0.0,40.0,211.71014113280006,28.100155456326263,90.00000000000001,123.79968908734747,61.89984454367374,90.00000000000001,236.20031091265253
0.7600000000000003,0.0,40.0,211.71014113280006,28.100155456326263,90.00000000000001,123.79968908734747,61.89984454367374,90.00000000000001,236.20031091265253
0.7800000000000004,0.0,-46.11424665600002,209.95980861440006,25.801669684559343,88.93739457894738,130.68353338176277,115.80166968455934,91.06260542105262,160.68353338176277
0.7800000000000004,0.0,-40.0,216.07405527040004,25.801343764886756,90.0,128.3973124702265,115.80134376488675,90.0,128.3973124702265
0.7800000000000004,0.0,40.0,216.07405527040004,25.801343764886756,90.0,128.3973124702265,64.19865623511325,90.0,231.6026875297735
0.7800000000000004,0.0,40.0,216.07405527040004,25.801343764886756,90.0,128.3973124702265,64.19865623511325,90.0,231.6026875297735
0.8000000000000004,0.0,-46.82560000000001,213.44544000000002,23.39601351462787,89.14646030891537,135.2583201728248,113.39601351462787,90.85353969108463,165.2583201728248
0.8000000000000004,0.0,-40.0,220.27104000000006,23.39403028653545,90.0,133.2119394269291,113.39403028653545,90.0,133.2119394269291
0.8000000000000004,0.0,40.0,220.27104000000006,23.39403028653545,90.0,133.2119394269291,66.60596971346455,90.0,226.7880605730709
0.8000000000000004,0.0,40.0,220.27104000000006,23.39403028653545,90.0,133.2119394269291,66.60596971346455,90.0,226.7880605730709
0.8200000000000004,0.0,-47.49102694400001,216.70603202560002,20.91843233066533,89.33578391705686,139.9774802941262,110.91843233066533,90.66421608294314,169.9774802941262
0.8200000000000004,0.0,-40.0,224.19705896960005,20.90803898512709,90.0,138.18392202974584,110.90803898512709,90.0,138.18392202974584
0.8200000000000004,0.0,40.0,224.19705896960005,20.90803898512709,90.0,138.18392202974584,69.09196101487291,90.0,221.81607797025416
0.8200000000000004,0.0,40.0,224.19705896960005,20.90803898512709,90.0,138.18392202974584,69.09196101487291,90.0,221.81607797025416
